Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,"[TCP:chksum:15910]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False},)-|[TCP:options-altchksumopt:]-drop-|",1,['-1000']
-1000.0,"[TCP:options-eol::1]-tamper{TCP:options-nop:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-sackok:]-drop-|[TCP:ack:1340853213:2]-drop-|,1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-drop-|[TCP:options-sack::0]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-drop-|[TCP:options-sack::0]-fragment{tcp:-1:False}(,duplicate)-|",1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:options-sack::0]-fragment{ip:-1:False:5}-|,1,['-1000']
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:81}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-sack::0]-fragment{tcp:-1:False}-|[TCP:options-altchksumopt:]-drop-|,1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-sack::0]-|,1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-drop-|[TCP:options-sack::0]-fragment{tcp:-1:False}(tamper{TCP:options-mss:replace:47095},)-|",1,['-1000']
-1000.0,[TCP:options-sackok::1]-drop-|,1,['-1000']
-1000.0,[TCP:options-nop:]-|[TCP:reserved:5]-fragment{tcp:-1:False}-|,1,['-1000']
-1000.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:urgptr:corrupt},)-|[TCP:options-altchksumopt:]-drop-|",1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:options-sack::0]-fragment{tcp:-1:False}-|[TCP:options-timestamp:2224832249:3]-tamper{TCP:options-altchksumopt:corrupt}-|,1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-drop-|[TCP:options-sack::0]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-|[TCP:options-sack::0]-fragment{tcp:-1:False}(,tamper{TCP:sport:corrupt})-|",1,['-1000']
-1000.0,[TCP:options-eol:]-|[TCP:urgptr:42607]-drop-|,1,['-1000']
