Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-uto:203]-tamper{TCP:reserved:replace:5}(duplicate,)-|[TCP:options-sack:]-drop-|",1,['-1000']
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-nop::1]-tamper{TCP:window:corrupt}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-sack:]-drop-|[TCP:dataofs:9:1]-tamper{TCP:options-altchksum:replace:31}-|,1,['-1000']
-1000.0,"[TCP:options-eol::1]-tamper{TCP:window:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:corrupt}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-sackok::1]-|,1,['-1000']
-1000.0,"[TCP:reserved:0]-tamper{TCP:options-sack:replace:}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-nop::1]-|,1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(drop,)-|[TCP:load:__HTTP_REQUEST__]-duplicate-|",1,['-1000']
-1000.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:58713}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:sport:corrupt},)-|[TCP:options-nop:]-|",1,['-1000']
-1000.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:urgptr:corrupt},tamper{TCP:load:corrupt})-|[TCP:options-nop:]-|",1,['-1000']
-1000.0,[TCP:options-nop:]-|[TCP:flags:FSPEC]-fragment{tcp:-1:False}-|,1,['-1000']
-1000.0,[TCP:options-sack::0]-duplicate-|[TCP:options-nop:]-|,1,['-1000']
-1000.0,[TCP:options-eol:]-|[TCP:options-md5header:9e763fb869cbc31d3f921a78ec1f72f4]-tamper{TCP:options-mss:replace:43553}-|,1,['-1000']
-1000.0,"[TCP:options-sack:]-tamper{TCP:window:replace:170}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-nop:]-|[TCP:options-sack:]-|,1,['-1000']
-1000.0,[TCP:options-sack:]-|[TCP:options-sackok:]-|,1,['-1000']
-1000.0,[TCP:options-nop:]-|[TCP:options-nop:]-|,1,['-1000']
-1000.0,[TCP:options-nop:]-|[TCP:urgptr:15585:0]-tamper{TCP:flags:corrupt}-|,1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:reserved:5]-tamper{TCP:reserved:replace:4}-|,1,['-1000']
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-sackok:]-tamper{TCP:flags:replace:FSAN}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-nop:]-drop-|[TCP:options-altchksumopt:]-|,1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:flags:A]-|,1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:options-altchksum:192]-drop-|,1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:ack:618868340]-duplicate-|,1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:load:1rw6omb9yx]-tamper{TCP:reserved:corrupt}-|,1,['-1000']
-20.0,"[TCP:sport:40708]-tamper{TCP:urgptr:replace:34666}(tamper{TCP:flags:replace:RP},)-|[TCP:options-mss:51370]-tamper{TCP:options-timestamp:corrupt}-|",1,['-20']
-20.0,"[TCP:dataofs:2]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-sackok:replace:},)-|[TCP:options-md5header:bc926660ede4c2e518e45b213429bd7c]-tamper{TCP:load:corrupt}-|",1,['-20']
-20.0,"[TCP:options-mss:13943]-tamper{TCP:options-nop:corrupt}(tamper{TCP:flags:replace:FSAUE},)-|[TCP:options-mss:5171]-drop-|",1,['-20']
-20.0,"[TCP:options-altchksum:34:4]-tamper{TCP:chksum:replace:6266}(fragment{tcp:-1:False},)-|[TCP:options-mss:39885]-tamper{TCP:options-altchksumopt:corrupt}-|",1,['-20']
-19.552,"[TCP:options-sack::0]-duplicate(fragment{tcp:-1:True},)-|[TCP:options-md5header:c91fee9fd8c241ff503080e80fbc1173]-tamper{TCP:options-timestamp:replace:840277627}-|[TCP:options-uto:17]-tamper{TCP:options-nop:corrupt}-|",1,['-19.552']
-19.329,"[TCP:reserved:5]-duplicate(tamper{TCP:dport:corrupt},)-|[TCP:options-md5header:d21818145d5c0ec9c31b18a411243453]-duplicate-|",1,['-19.329']
