Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-altchksumopt::2]-drop-|[TCP:urgptr:32633]-tamper{TCP:options-timestamp:replace:1248180987}-|,1,[-1000]
-1000.0,[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-eol::3]-tamper{TCP:flags:replace:PA}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol:]-drop-|[TCP:dport:13875:4]-duplicate-|,1,[-1000]
-1000.0,[TCP:flags:PA]-|,1,[-1000]
-1000.0,[TCP:options-eol::1]-drop-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(drop,drop)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt::2]-tamper{TCP:options-sackok:replace:}(tamper{TCP:chksum:corrupt}(drop,),)-|",1,[-1000]
-1000.0,[TCP:options-sackok::2]-drop-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt::0]-tamper{TCP:flags:corrupt}(tamper{TCP:options-altchksum:replace:111},)-|[TCP:options-sack:]-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:True:5}(drop,drop),)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:chksum:8160]-tamper{TCP:options-sack:replace:}-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-altchksumopt:]-|,1,[-1000]
-1000.0,[TCP:options-eol:]-|[TCP:options-altchksum:92]-tamper{TCP:reserved:corrupt}-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:188}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt::0]-tamper{TCP:flags:corrupt}(tamper{TCP:options-eol:corrupt}(tamper{TCP:options-md5header:corrupt},),)-|[TCP:options-sack:]-|",1,[-1000]
-1000.0,[TCP:options-sack:]-drop-|[TCP:reserved:5]-duplicate-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt::0]-tamper{TCP:reserved:replace:1}(fragment{tcp:-1:True},)-|[TCP:options-sack:]-|",1,[-1000]
-1000.0,[TCP:options-sack:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(tamper{TCP:options-timestamp:replace:1149696749}(drop,),)-|",1,[-1000]
-1000.0,[TCP:options-eol::0]-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,[TCP:options-eol::0]-|[TCP:options-altchksumopt:]-|,1,[-1000]
-1000.0,[TCP:dport:26936]-duplicate-|[TCP:options-sack:]-|,1,[-1000]
-1000.0,[TCP:dport:26936]-tamper{TCP:options-uto:corrupt}-|[TCP:options-sack:]-|,1,[-1000]
-1000.0,[TCP:options-sack::0]-duplicate-|[TCP:options-nop:]-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:seq:375526750]-tamper{TCP:window:replace:170}-|,1,[-1000]
-1000.0,"[TCP:options-sackok:]-|[TCP:options-timestamp:235869340:3]-fragment{tcp:50:True}(tamper{TCP:sport:replace:13935},tamper{TCP:sport:corrupt})-|",1,[-1000]
-1000.0,"[TCP:options-sack::0]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sackok:replace:},),)-|[TCP:options-eol:]-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:urgptr:62524]-tamper{TCP:chksum:replace:19053}-|[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,[TCP:options-eol:]-|[TCP:flags:FSPUCN]-tamper{TCP:options-timestamp:replace:2658904612}-|,1,[-1000]
-1000.0,"[TCP:options-eol::0]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:options-nop:]-tamper{TCP:options-timestamp:corrupt}(drop,)-|",1,[-1000]
-20.0,"[TCP:sport:18435]-tamper{TCP:flags:replace:FPECN}(duplicate,)-|[TCP:ack:2189371481:2]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:options-mss:34169]-duplicate(,tamper{TCP:dataofs:corrupt})-|[TCP:options-altchksum:121]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:dataofs:8]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|[TCP:dataofs:6]-tamper{TCP:options-md5header:replace:e56149813843808dcdef7940c3c7d9cf}-|",1,[-20]
-20.0,[TCP:options-uto:174]-drop-|[TCP:urgptr:35391:2]-tamper{TCP:options-sack:replace:}-|,1,[-20]
-20.0,"[TCP:flags:FAU:4]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|[TCP:options-altchksum:190:3]-tamper{TCP:urgptr:replace:14705}-|",1,[-20]
-20.0,"[TCP:options-wscale:38]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:urgptr:replace:9803},)-|[TCP:urgptr:43392]-duplicate-|",1,[-20]
-20.0,"[TCP:dport:51172]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:urgptr:replace:19510},)-|[TCP:sport:39602]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:options-wscale:188]-duplicate(duplicate,)-|[TCP:sport:62409]-tamper{TCP:options-sackok:replace:}-|",1,[-20]
-20.0,"[TCP:chksum:31454]-tamper{TCP:dport:corrupt}(tamper{TCP:urgptr:corrupt},)-|[TCP:load:]-duplicate-|",1,[-20]
-20.0,"[TCP:ack:4168381670]-tamper{TCP:flags:replace:FAUECN}(drop,)-|[TCP:options-timestamp:399068508:1]-fragment{tcp:-1:True}-|",1,[-20]
-20.0,"[TCP:sport:26216]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:True},)-|[TCP:chksum:47947]-tamper{TCP:options-mss:corrupt}-|",1,[-20]
-20.0,"[TCP:options-timestamp:3416538316]-fragment{tcp:-1:False}(,duplicate)-|[TCP:seq:3244333789]-tamper{TCP:flags:corrupt}-|",1,[-20]
-20.0,"[TCP:dport:34531]-duplicate(tamper{TCP:options-mss:replace:58273},)-|[TCP:options-mss:62629:2]-fragment{tcp:-1:True}-|",1,[-20]
-20.0,"[TCP:reserved:2:1]-tamper{TCP:dport:replace:53189}(duplicate,)-|[TCP:seq:2514307706]-duplicate-|",1,[-20]
-20.0,"[TCP:options-uto:182]-duplicate(fragment{ip:22:False:11},)-|[TCP:options-altchksum:190]-tamper{TCP:options-altchksum:corrupt}-|",1,[-20]
-20.0,[TCP:sport:26057:3]-|[TCP:options-altchksum:176]-duplicate-|,1,[-20]
-20.0,[TCP:sport:26057:3]-|[TCP:options-wscale:77]-duplicate-|,1,[-20]
-20.0,[TCP:sport:26057:3]-|[TCP:window:60:4]-duplicate-|,1,[-20]
-20.0,[TCP:sport:26057:3]-|[TCP:flags:RPAECN]-fragment{tcp:-1:True}-|,1,[-20]
-20.0,[TCP:sport:26057:3]-|[TCP:urgptr:43681]-fragment{tcp:-1:False}-|,1,[-20]
-10.0,[TCP:flags:FRAECN]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:dataofs:15]-tamper{TCP:options-md5header:replace:a68b3ef5d7e1d6b5e9bdfce5dd2c1068}(drop,)-|",1,[-10]
-10.0,"[TCP:options-wscale:217:1]-duplicate(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-10]
-10.0,[TCP:urgptr:33771]-tamper{TCP:dport:replace:49271}-|,1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:options-mss:13232]-duplicate-|,1,[-10]
-10.0,"[TCP:flags:FPAUEN]-fragment{tcp:-1:True}(tamper{TCP:chksum:corrupt},)-|",1,[-10]
-10.0,"[TCP:dport:29664:4]-duplicate(,tamper{TCP:ack:replace:4210344429})-|",1,[-10]
-10.0,"[TCP:sport:54452]-tamper{TCP:options-md5header:replace:ce0fce4e50b0e7b126ad816566e50802}(tamper{TCP:dport:replace:21253},)-|",1,[-10]
-10.0,"[TCP:chksum:54811]-duplicate(fragment{tcp:-1:True}(tamper{TCP:load:replace:__HTTP_REQUEST__},),)-|",1,[-10]
-10.0,[TCP:window:30]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:3:0]-duplicate-|,1,[-10]
-10.0,"[TCP:ack:458773032]-tamper{TCP:options-sackok:replace:}(tamper{TCP:flags:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::1]-tamper{TCP:options-nop:corrupt}(tamper{TCP:urgptr:corrupt},)-|[TCP:dport:36799]-tamper{TCP:load:replace:}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:ack:replace:84617915}-|,1,[-10]
-10.0,[TCP:options-md5header:f6aaa33f5cd64b05e1703894bfb9a3ee]-drop-|,1,[-10]
-10.0,"[TCP:seq:1929679252]-fragment{tcp:-1:False}(duplicate,)-|[TCP:options-eol::2]-tamper{TCP:options-wscale:replace:129}-|",1,[-10]
-10.0,"[TCP:dport:20311]-fragment{tcp:-1:False}(tamper{TCP:dport:replace:57664},duplicate)-|",1,[-10]
-10.0,[TCP:flags:FPUN:0]-duplicate-|,1,[-10]
-10.0,"[TCP:window:140:1]-tamper{TCP:flags:replace:SA}(duplicate(,tamper{TCP:options-md5header:corrupt}),)-|",1,[-10]
-10.0,[TCP:options-mss:21122:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-uto:51]-tamper{TCP:seq:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:flags:SA]-tamper{TCP:chksum:corrupt}(duplicate(duplicate,),)-|",1,[-10]
-10.0,[TCP:options-timestamp:2331505379:1]-duplicate-|,1,[-10]
-10.0,[TCP:dport:26659]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,"[TCP:seq:19900135:3]-tamper{TCP:options-eol:replace:}(drop,)-|",1,[-10]
-10.0,"[TCP:options-timestamp:513446543]-duplicate(fragment{ip:-1:True:5},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:53]-tamper{TCP:dport:corrupt}(tamper{TCP:options-md5header:replace:eb439e25fc03341dbd3a4d24da603994},)-|",1,[-10]
-10.0,"[TCP:options-timestamp:148758429]-tamper{TCP:options-sackok:replace:}(duplicate,)-|",1,[-10]
-10.0,[TCP:window:90]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:dport:2509]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[-10]
-10.0,"[TCP:options-wscale:106]-duplicate(tamper{TCP:seq:corrupt},)-|",1,[-10]
-10.0,[TCP:chksum:2852]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,"[TCP:reserved:3]-tamper{TCP:dataofs:replace:1}(tamper{TCP:options-sack:corrupt},)-|",1,[-10]
-10.0,[TCP:window:130]-duplicate-|,1,[-10]
-10.0,"[TCP:dport:32523]-tamper{TCP:options-wscale:replace:252}(tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False},),)-|",1,[-10]
-10.0,"[TCP:seq:2596739214]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-md5header:replace:02c180391a2a39a9f4d66a97a2390ebb}(tamper{TCP:ack:replace:747226088},),)-|",1,[-10]
-10.0,[TCP:options-uto:154]-duplicate-|,1,[-10]
-10.0,"[TCP:options-uto:193]-duplicate(,tamper{TCP:options-timestamp:replace:3451055566}(duplicate,))-|",1,[-10]
-10.0,[TCP:options-timestamp:2072572523]-tamper{TCP:options-mss:replace:64197}-|,1,[-10]
-10.0,"[TCP:options-md5header:e3fd89c4f0b1db751647226bb7fd929e]-tamper{TCP:options-md5header:corrupt}(duplicate(,tamper{TCP:load:corrupt}),)-|",1,[-10]
-10.0,"[TCP:options-mss:26626]-duplicate(,tamper{TCP:options-sack:replace:})-|",1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__:1]-drop-|,1,[-10]
-10.0,"[TCP:options-md5header:701e8efa5d44ffbf994695d5c54a2d3d]-tamper{TCP:dataofs:replace:14}(drop,)-|",1,[-10]
-10.0,"[TCP:window:130:4]-duplicate(,drop)-|",1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-altchksumopt:corrupt}(drop,)-|",1,[-10]
-10.0,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:chksum:replace:16822}(tamper{TCP:ack:corrupt},)-|",1,[-10]
-10.0,[TCP:urgptr:20209]-drop-|,1,[-10]
-10.0,[TCP:options-altchksum:44]-duplicate-|,1,[-10]
-10.0,"[TCP:dataofs:5]-duplicate(tamper{TCP:options-wscale:replace:238},)-|",1,[-10]
-10.0,[TCP:options-uto:175]-fragment{tcp:-1:False}-|,1,[-10]
