Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,"[TCP:options-sack:]-tamper{TCP:dataofs:replace:13}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:window:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:9020785ffe0ee74c422c9a6bfbbf88dd}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol::2]-|,1,[-1000]
-1000.0,"[TCP:options-eol::0]-tamper{TCP:options-sack:replace:}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:212}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:options-sack:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-altchksumopt:]-|,1,[-1000]
-1000.0,[TCP:options-sackok:]-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:chksum:23259]-tamper{TCP:options-mss:replace:53203}-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:10589}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksumopt:corrupt}(drop,),drop)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:204}(tamper{TCP:options-altchksumopt:replace:}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-md5header:e5ccff38656c3678fc54bf20ebe066cf:2]-tamper{TCP:options-eol:corrupt}-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:53989}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-|[TCP:options-wscale:231]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:True}(tamper{TCP:chksum:replace:15091},),)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-|[TCP:options-timestamp:3969852818]-duplicate(fragment{tcp:-1:True:5},)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-nop::0]-tamper{TCP:options-md5header:replace:949d1de896c88456d2ccb6553965cf92}(duplicate,)-|[TCP:options-nop:]-|",1,[-1000]
-1000.0,[TCP:options-nop::0]-drop-|[TCP:options-altchksumopt:]-drop-|,1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:flags:FSRPAUCN]-fragment{tcp:50:False}-|,1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:a3064e91c53bac4ff346f26dcb411ea9}(tamper{TCP:load:replace:7s1wlr0bmg}(tamper{TCP:reserved:corrupt}(drop,),),)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-nop::0]-tamper{TCP:flags:replace:}-|[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol:]-|[TCP:options-altchksumopt:]-|,1,[-1000]
-1000.0,"[TCP:flags:PA]-tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:ack:replace:1128374908}(tamper{TCP:reserved:corrupt}(drop,),),)-|",1,[-1000]
-1000.0,"[TCP:options-nop::0]-tamper{TCP:dport:corrupt}(tamper{TCP:sport:corrupt},)-|[TCP:options-nop:]-|",1,[-1000]
-20.0,[TCP:reserved:5]-drop-|[TCP:options-timestamp:4170165409:1]-drop-|,1,[-20]
-20.0,"[TCP:urgptr:4935]-duplicate(,tamper{TCP:urgptr:corrupt})-|[TCP:ack:2239751301]-duplicate-|",1,[-20]
-20.0,"[TCP:options-mss:40745]-fragment{tcp:-1:False}(,duplicate)-|[TCP:ack:1413257611]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:ack:909910886]-tamper{TCP:dataofs:corrupt}(duplicate,)-|[TCP:flags:S]-duplicate-|",1,[-20]
-20.0,"[TCP:urgptr:2144]-fragment{tcp:-1:True}(,fragment{tcp:-1:False})-|[TCP:load:]-tamper{TCP:reserved:corrupt}-|",1,[-20]
-20.0,"[TCP:dport:13396]-tamper{TCP:options-md5header:replace:c63d13948efe5548c627b25d25aa3524}(drop,)-|[TCP:flags:PAN]-duplicate-|",1,[-20]
-20.0,"[TCP:ack:2072657208]-tamper{TCP:reserved:corrupt}(tamper{TCP:reserved:corrupt},)-|[TCP:options-timestamp:3891736861]-duplicate-|",1,[-20]
-20.0,"[TCP:load::2]-fragment{tcp:-1:True}(duplicate,)-|[TCP:window:160]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:reserved:4]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|[TCP:chksum:46783:3]-tamper{TCP:urgptr:replace:23338}-|",1,[-20]
-20.0,"[TCP:options-uto:87]-tamper{TCP:dport:replace:1979}(tamper{TCP:options-altchksum:replace:195},)-|[TCP:options-timestamp:398341181:2]-duplicate-|",1,[-20]
-20.0,"[TCP:ack:2756305345]-tamper{TCP:seq:replace:878044939}(fragment{tcp:-1:True},)-|[TCP:urgptr:7869]-duplicate-|",1,[-20]
-20.0,"[TCP:options-uto:0]-duplicate(tamper{TCP:reserved:replace:3},)-|[TCP:flags:FRPEC]-tamper{TCP:options-eol:corrupt}-|",1,[-20]
-20.0,"[TCP:options-md5header:0fc8f866fecf6386b416a8b72c4cdfdb]-fragment{tcp:-1:False}(,tamper{TCP:options-uto:corrupt})-|[TCP:options-altchksum:239]-tamper{TCP:options-uto:replace:252}-|",1,[-20]
-20.0,"[TCP:reserved:3]-tamper{TCP:options-mss:corrupt}(fragment{tcp:-1:False},)-|[TCP:flags:FSPAUC]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:ack:1558485984]-tamper{TCP:sport:corrupt}(duplicate,)-|[TCP:urgptr:37795]-fragment{tcp:-1:True}-|",1,[-20]
-20.0,"[TCP:load:__HTTP_REQUEST__]-duplicate(tamper{TCP:options-altchksumopt:replace:},)-|[TCP:options-mss:35129]-tamper{TCP:flags:corrupt}-|",1,[-20]
-20.0,[TCP:options-uto:208]-drop-|[TCP:urgptr:57631]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-20]
-20.0,[TCP:dataofs:14]-drop-|[TCP:options-wscale:59]-duplicate-|,1,[-20]
