Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-eol::2]-drop-|,1,[-1000]
-1000.0,[TCP:options-nop::2]-drop-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol::3]-tamper{TCP:options-eol:replace:}(drop,)-|",1,[-1000]
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
-1000.0,"[TCP:options-wscale:97]-fragment{tcp:-1:True}(,fragment{tcp:59:True})-|[TCP:options-altchksumopt:]-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-altchksumopt:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:51244}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-|[TCP:options-sackok::0]-tamper{TCP:sport:replace:62921}(tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},),)-|[TCP:options-timestamp:2424774336]-duplicate-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(tamper{TCP:sport:replace:53425}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:chksum:replace:21185}(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-uto:corrupt}(drop,),),)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(tamper{TCP:ack:replace:25732142}(tamper{TCP:options-uto:corrupt}(drop,),),)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-|[TCP:options-sackok::0]-tamper{TCP:sport:replace:62921}(tamper{TCP:options-nop:replace:},)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-|[TCP:options-nop::0]-fragment{tcp:30:True}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:options-altchksum:64:3]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-1000]
-1000.0,[TCP:options-sackok:]-|[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-nop:]-|,1,[-1000]
-1000.0,[TCP:options-sackok:]-|[TCP:options-eol::0]-tamper{TCP:flags:replace:FPAECN}-|,1,[-1000]
-1000.0,"[TCP:flags:PA]-tamper{TCP:ack:replace:1426174808}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol:]-drop-|[TCP:options-sack::0]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:41109}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-altchksum:42]-duplicate-|[TCP:options-altchksumopt:]-|[TCP:options-eol::0]-tamper{TCP:options-altchksumopt:replace:}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-sackok::0]-duplicate-|,1,[-1000]
-1000.0,[TCP:options-eol:]-drop-|[TCP:dataofs:15]-fragment{tcp:-1:False:5}-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:chksum:corrupt}(tamper{TCP:ack:corrupt}(drop,),)-|",1,[-1000]
-1000.0,[TCP:options-sackok::0]-tamper{TCP:load:replace:mx2en7zibj}-|[TCP:options-altchksumopt:]-|,1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:chksum:replace:2510}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-sackok::0]-drop-|[TCP:options-altchksumopt:]-|,1,[-1000]
-1000.0,[TCP:options-sackok:]-|[TCP:options-eol::0]-|,1,[-1000]
-20.0,"[TCP:sport:60505]-duplicate(tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:False},),)-|[TCP:ack:3515675615]-tamper{TCP:flags:replace:F}-|",1,[-20]
-20.0,"[TCP:flags:FAUEN:3]-fragment{tcp:-1:True}(,tamper{TCP:reserved:replace:5})-|[TCP:options-altchksum:221]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:seq:675090157]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sack:corrupt}(duplicate,),)-|[TCP:sport:60239]-duplicate-|",1,[-20]
-20.0,[TCP:reserved:3]-drop-|[TCP:ack:2801769884]-duplicate-|,1,[-20]
-20.0,"[TCP:options-md5header:bf64a1d3cd47fbd22149b63f3339beb2]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-eol:corrupt},)-|[TCP:seq:649365988]-duplicate-|",1,[-20]
-20.0,"[TCP:dport:7147]-tamper{TCP:options-sack:corrupt}(duplicate,)-|[TCP:urgptr:35663]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-20]
-20.0,"[TCP:dataofs:13:2]-duplicate(,fragment{tcp:-1:True})-|[TCP:options-uto:140:4]-tamper{TCP:reserved:corrupt}-|",1,[-20]
-20.0,"[TCP:dataofs:3]-tamper{TCP:flags:replace:S}(duplicate,)-|[TCP:seq:1688762272]-duplicate-|",1,[-20]
-20.0,"[TCP:options-uto:133]-tamper{TCP:options-timestamp:replace:572525902}(tamper{TCP:urgptr:replace:16619},)-|[TCP:options-md5header:a12b775e2779aba4b649039f6d87041c]-tamper{TCP:dataofs:corrupt}-|",1,[-20]
-20.0,"[TCP:urgptr:62388]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|[TCP:sport:9890:2]-drop-|",1,[-20]
-20.0,"[TCP:options-wscale:141]-tamper{TCP:options-uto:corrupt}(duplicate,)-|[TCP:sport:30459]-duplicate-|",1,[-20]
-20.0,"[TCP:load:]-fragment{tcp:-1:True}(,fragment{tcp:-1:True})-|[TCP:options-wscale:165]-tamper{TCP:options-wscale:replace:83}-|",1,[-20]
-20.0,"[TCP:chksum:5823]-fragment{tcp:-1:False}(,tamper{TCP:ack:replace:1254944605})-|[TCP:flags:S]-duplicate-|",1,[-20]
-20.0,"[TCP:urgptr:8745]-duplicate(tamper{TCP:sport:replace:39850}(duplicate,),)-|[TCP:chksum:54076:0]-tamper{TCP:load:corrupt}-|",1,[-20]
-20.0,"[TCP:options-uto:192]-tamper{TCP:options-mss:corrupt}(duplicate,)-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-altchksum:replace:150}-|",1,[-20]
-20.0,"[TCP:window:30]-tamper{TCP:urgptr:replace:36905}(tamper{TCP:ack:corrupt},)-|[TCP:options-md5header:28105ca6bd2fc7443ef535015dfa7cc8]-tamper{TCP:options-eol:corrupt}-|",1,[-20]
-20.0,[TCP:urgptr:36634]-duplicate-|[TCP:options-timestamp:2688509903]-duplicate-|,1,[-20]
-20.0,"[TCP:window:50]-tamper{TCP:options-timestamp:replace:2939155451}(duplicate,)-|[TCP:options-wscale:210]-duplicate-|",1,[-20]
-20.0,"[TCP:options-altchksum:224]-tamper{TCP:chksum:replace:34263}(drop,)-|[TCP:options-uto:4]-fragment{tcp:-1:True}-|",1,[-20]
-20.0,"[TCP:urgptr:3135]-duplicate(duplicate,)-|[TCP:options-uto:134:3]-duplicate-|",1,[-20]
-20.0,"[TCP:sport:48398]-fragment{tcp:-1:False}(,drop)-|[TCP:dport:45223]-tamper{TCP:options-wscale:replace:10}-|",1,[-20]
