Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-altchksumopt:]-drop-|,1,[-1000]
-1000.0,[TCP:options-eol::0]-drop-|,1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-|[TCP:options-nop::0]-duplicate(,tamper{TCP:reserved:corrupt})-|",1,[-1000]
-1000.0,[TCP:options-eol::0]-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt::0]-drop-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-sack:]-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,"[TCP:options-sackok::0]-tamper{TCP:ack:replace:3422374845}(fragment{tcp:-1:True},)-|[TCP:options-eol:]-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-md5header:04c2eef14742df03e5e011eef923c321:1]-fragment{tcp:-1:False}-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(drop,)-|[TCP:options-mss:33110:3]-tamper{TCP:dport:replace:28855}-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:229}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-sackok::0]-duplicate-|[TCP:options-altchksumopt:]-|,1,[-1000]
-1000.0,[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,[TCP:options-eol::1]-|,1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:ack:replace:317323545}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:3798}(drop,)-|[TCP:options-sackok:]-drop-|[TCP:options-mss:2035]-drop-|",1,[-1000]
-1000.0,[TCP:options-sackok:]-|[TCP:options-eol:]-|,1,[-1000]
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
-1000.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True:5}(tamper{TCP:ack:replace:3422374845}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:dport:corrupt},),),tamper{TCP:options-md5header:replace:8ba0529a097061ef411778ce2991cd03})-|[TCP:options-eol:]-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol:]-|[TCP:options-sackok:]-drop-|[TCP:flags:FA]-tamper{TCP:chksum:corrupt}-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:options-mss:5001:1]-tamper{TCP:window:corrupt}-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:22}(,tamper{TCP:options-sack:replace:})-|[TCP:options-eol:]-|",1,[-1000]
-1000.0,[TCP:options-sackok:]-|[TCP:options-sackok:]-drop-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-nop:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:load:replace:__DNS_REQUEST__}(drop,)-|[TCP:options-altchksumopt::0]-tamper{TCP:options-uto:replace:6}(fragment{tcp:-1:True},)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-nop:]-|,1,[-1000]
-20.0,"[TCP:options-altchksum:160]-duplicate(tamper{TCP:window:replace:160},)-|[TCP:options-md5header:e5a096b28b9894d534805c712ed0083f]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:flags:FRUEC:1]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:ack:replace:525352025},)-|[TCP:options-uto:230]-tamper{TCP:chksum:corrupt}-|",1,[-20]
-20.0,"[TCP:dport:30630]-tamper{TCP:options-md5header:replace:e848e6474dca4e7d94ed778c640902e3}(fragment{tcp:-1:False},)-|[TCP:options-md5header:263a584b18dac29058dbe05772a9ff59]-tamper{TCP:window:replace:90}-|",1,[-20]
-20.0,"[TCP:ack:283539826:0]-fragment{tcp:-1:True}(,fragment{tcp:-1:True})-|[TCP:window:10:0]-tamper{TCP:options-timestamp:corrupt}-|",1,[-20]
-20.0,"[TCP:dport:25012:1]-tamper{TCP:options-sackok:replace:}(drop,)-|[TCP:options-uto:97]-tamper{TCP:options-mss:replace:15234}-|",1,[-20]
-20.0,"[TCP:options-wscale:161]-duplicate(tamper{TCP:seq:corrupt},)-|[TCP:options-sackok::0]-tamper{TCP:chksum:corrupt}-|",1,[-20]
-20.0,"[TCP:urgptr:44251]-tamper{TCP:options-altchksum:replace:242}(duplicate,)-|[TCP:dport:17236:1]-duplicate-|",1,[-20]
-20.0,"[TCP:chksum:19457]-tamper{TCP:urgptr:replace:20719}(tamper{TCP:dport:corrupt},)-|[TCP:options-timestamp:3523444830]-drop-|",1,[-20]
-20.0,"[TCP:dataofs:8]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:dataofs:replace:14},)-|[TCP:ack:1592712874]-fragment{tcp:-1:True}-|",1,[-20]
-20.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:flags:replace:FSRACN}(tamper{TCP:seq:corrupt},)-|[TCP:options-altchksum:102]-drop-|",1,[-20]
-20.0,"[TCP:flags:FRPAEN]-tamper{TCP:dport:replace:20512}(tamper{TCP:dport:corrupt},)-|[TCP:options-mss:31174]-tamper{TCP:window:corrupt}-|",1,[-20]
