Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop::3]-drop-|,1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|,1,[-1000]
-1000.0,[TCP:options-sack:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:flags:PA:1]-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-eol:]-|,1,[-1000]
-1000.0,"[TCP:flags:PA:0]-tamper{TCP:ack:corrupt}(drop,)-|[TCP:options-sackok:]-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:211}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,"[TCP:flags:PA:0]-|[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-sack:replace:}(drop,),)-|",1,[-1000]
-1000.0,[TCP:flags:PA:0]-drop-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,[TCP:options-eol:]-|[TCP:reserved:0]-|,1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,"[TCP:flags:PA:0]-tamper{TCP:chksum:corrupt}(drop,)-|[TCP:options-sackok:]-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:26904}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:replace:bb42b52f2722a0ea7b2749eb35f6b612}(tamper{TCP:options-altchksum:replace:245}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(tamper{TCP:options-altchksumopt:replace:}(drop,),)-|",1,[-1000]
-1000.0,[TCP:flags:PA:0]-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-duplicate(drop,drop)-|",1,[-1000]
-1000.0,[TCP:flags:PA:0]-tamper{TCP:dport:corrupt}-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,[TCP:flags:PA:0]-tamper{TCP:dport:replace:42713}-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,"[TCP:reserved:0]-tamper{TCP:options-sack:replace:}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-drop-|[TCP:ack:4252904724]-fragment{tcp:49:False}(fragment{tcp:-1:True}(tamper{TCP:seq:replace:3062377436},),)-|",1,[-1000]
-1000.0,[TCP:flags:PA:0]-tamper{TCP:options-mss:corrupt}-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,[TCP:options-eol:]-|[TCP:chksum:46745]-fragment{tcp:24:True}-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-sackok::0]-drop-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-drop-|[TCP:reserved:1]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:window:replace:20}(tamper{TCP:window:replace:100}(tamper{TCP:dataofs:replace:6},),),),)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:655636319}(drop,)-|",1,[-1000]
-20.0,"[TCP:sport:11108:4]-tamper{TCP:reserved:corrupt}(duplicate,)-|[TCP:urgptr:23546]-tamper{TCP:options-mss:corrupt}-|",1,[-20]
-20.0,"[TCP:flags:P:1]-tamper{TCP:chksum:replace:11532}(duplicate,)-|[TCP:load:msp3pgcchb]-drop-|",1,[-20]
-20.0,[TCP:options-uto:233]-drop-|[TCP:window:130]-duplicate-|,1,[-20]
-20.0,"[TCP:options-uto:15]-duplicate(tamper{TCP:sport:corrupt},)-|[TCP:window:190:4]-duplicate-|",1,[-20]
-20.0,"[TCP:options-timestamp:1315396062]-tamper{TCP:options-altchksum:replace:67}(tamper{TCP:urgptr:replace:9136},)-|[TCP:options-mss:58523:2]-tamper{TCP:ack:corrupt}-|",1,[-20]
-20.0,"[TCP:options-timestamp:4120757685:3]-tamper{TCP:ack:corrupt}(duplicate,)-|[TCP:ack:2829490988]-tamper{TCP:options-eol:corrupt}-|",1,[-20]
