Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop::3]-|,1,[-1000]
-1000.0,[TCP:options-sackok::1]-|,1,[-1000]
-1000.0,"[TCP:options-uto:101]-tamper{TCP:dataofs:corrupt}(duplicate,)-|[TCP:options-altchksumopt:]-drop-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:113}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol::3]-|,1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(drop,)-|[TCP:options-altchksum:213]-tamper{TCP:load:replace:9qbyvqwfzm}-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:flags:PA]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:26306}(tamper{TCP:sport:corrupt}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-duplicate(drop,drop)-|",1,[-1000]
-1000.0,[TCP:options-eol::1]-drop-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:reserved:0]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:chksum:22838]-fragment{ip:-1:True:26}(,fragment{tcp:-1:False}(drop,))-|[TCP:options-nop:]-|",1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:ack:1326976315]-tamper{TCP:urgptr:replace:54535}-|,1,[-1000]
-1000.0,[TCP:options-sack:]-drop-|[TCP:window:30]-duplicate-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-wscale:187]-|,1,[-1000]
-1000.0,[TCP:options-sackok:]-|[TCP:options-eol:]-|,1,[-1000]
-1000.0,[TCP:options-eol:]-|[TCP:dport:37233]-fragment{tcp:-1:True}-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-sack:replace:}-|[TCP:options-eol:]-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:urgptr:35795]-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-|[TCP:seq:1722786589]-duplicate(,fragment{tcp:-1:False})-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:seq:1722786589]-|,1,[-1000]
-1000.0,[TCP:options-sack:]-drop-|[TCP:options-sackok::2]-drop-|,1,[-1000]
-1000.0,"[TCP:options-nop:]-duplicate(drop,drop)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:3463479169}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:80}(tamper{TCP:seq:corrupt}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:flags:replace:REC}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-nop::1]-|,1,[-1000]
-1000.0,"[TCP:options-eol:]-duplicate(drop,drop)-|",1,[-1000]
-1000.0,"[TCP:reserved:0:0]-duplicate(tamper{TCP:options-wscale:replace:19},tamper{TCP:urgptr:replace:62787})-|[TCP:options-md5header:78025fffd3fafd9e03790dd814c7f5f1]-duplicate-|[TCP:options-eol:]-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:replace:110}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-altchksumopt:]-drop-|,1,[-1000]
-1000.0,"[TCP:load:l1tu2rqipi]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:options-altchksumopt:]-|",1,[-1000]
-20.0,"[TCP:chksum:10797]-fragment{tcp:-1:True}(drop,)-|[TCP:dataofs:10]-duplicate-|",1,[-20]
-20.0,"[TCP:sport:50495]-duplicate(,tamper{TCP:options-eol:replace:})-|[TCP:chksum:38485]-tamper{TCP:load:corrupt}-|",1,[-20]
-20.0,"[TCP:reserved:1:3]-fragment{tcp:-1:True}(,drop)-|[TCP:dport:32982]-duplicate-|",1,[-20]
-20.0,"[TCP:ack:912399565:3]-duplicate(duplicate,)-|[TCP:ack:2059369738]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,[TCP:seq:686111080:0]-drop-|[TCP:options-altchksum:117]-tamper{TCP:options-timestamp:replace:631493014}-|,1,[-20]
-20.0,"[TCP:sport:35125:1]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:True},)-|[TCP:chksum:4169]-fragment{tcp:-1:True}-|",1,[-20]
-20.0,[TCP:seq:1144405963]-drop-|[TCP:ack:917009254]-tamper{TCP:options-timestamp:corrupt}-|,1,[-20]
-20.0,"[TCP:seq:1678459086]-tamper{TCP:seq:replace:4089570788}(tamper{TCP:window:corrupt},)-|[TCP:dport:63491]-duplicate-|",1,[-20]
-20.0,"[TCP:ack:2733151196]-tamper{TCP:reserved:corrupt}(duplicate,)-|[TCP:options-mss:37201:3]-tamper{TCP:options-altchksumopt:replace:}-|",1,[-20]
-20.0,"[TCP:chksum:61093]-duplicate(duplicate,)-|[TCP:seq:2992517110]-drop-|",1,[-20]
-20.0,"[TCP:window:90]-tamper{TCP:options-sackok:corrupt}(drop,)-|[TCP:options-uto:162]-tamper{TCP:options-nop:replace:}-|",1,[-20]
-20.0,[TCP:dataofs:7]-duplicate-|[TCP:options-timestamp:1673285739]-tamper{TCP:window:corrupt}-|,1,[-20]
-20.0,"[TCP:options-altchksum:28]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:seq:corrupt}(tamper{TCP:options-sackok:corrupt},),)-|[TCP:ack:214374929:4]-duplicate-|",1,[-20]
-20.0,[TCP:options-uto:138]-|[TCP:window:180]-fragment{tcp:-1:True}-|,1,[-20]
-20.0,"[TCP:load:]-duplicate(,tamper{TCP:load:replace:__HTTP_REQUEST__})-|[TCP:seq:4184226779]-duplicate-|",1,[-20]
-20.0,[TCP:options-mss:18915]-|[TCP:options-md5header:a94d867291ffd5fb38bc73d0797c4b06]-fragment{tcp:-1:False}-|,1,[-20]
-20.0,[TCP:chksum:1939]-|[TCP:urgptr:1983]-tamper{TCP:options-md5header:replace:f3ae38ff6c0230679977011a52bfc404}-|,1,[-20]
-20.0,[TCP:options-uto:138]-tamper{TCP:options-sack:replace:}-|[TCP:options-altchksum:201]-tamper{TCP:dport:corrupt}-|,1,[-20]
-10.0,"[TCP:options-uto:227:3]-fragment{tcp:-1:False}(duplicate,)-|",1,[-10]
-10.0,"[TCP:ack:424276504:4]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-eol:replace:},)-|",1,[-10]
-10.0,[TCP:options-mss:30552]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:dport:29291]-fragment{tcp:33:False}(,tamper{TCP:urgptr:replace:64})-|",1,[-10]
-10.0,"[TCP:seq:520967111]-tamper{TCP:seq:replace:1401525902}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-uto:184]-fragment{tcp:-1:False}(,fragment{ip:-1:True})-|",1,[-10]
-10.0,[TCP:flags:SPUECN]-tamper{TCP:seq:replace:1926691808}-|,1,[-10]
-10.0,[TCP:options-wscale:138]-tamper{TCP:options-md5header:replace:d780551cbcf1f9aef9b0baf7385e2284}-|,1,[-10]
-10.0,"[TCP:urgptr:22011:3]-tamper{TCP:options-eol:corrupt}(duplicate(,fragment{tcp:-1:True}),)-|",1,[-10]
-10.0,[TCP:dport:18631]-duplicate-|,1,[-10]
-10.0,"[TCP:options-mss:42390]-tamper{TCP:sport:replace:13631}(tamper{TCP:load:replace:zy6iuu35eg},)-|",1,[-10]
-10.0,[TCP:seq:294618208]-tamper{TCP:options-altchksum:replace:138}-|,1,[-10]
-10.0,"[TCP:dataofs:6]-tamper{TCP:window:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[-10]
-10.0,[TCP:options-altchksum:123:1]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksum:96]-tamper{TCP:options-nop:replace:}(duplicate(,tamper{TCP:sport:replace:32297}),)-|",1,[-10]
-10.0,"[TCP:dataofs:11]-tamper{TCP:dport:replace:45929}(fragment{tcp:-1:False}(duplicate,),)-|",1,[-10]
-10.0,[TCP:dport:31209:0]-drop-|,1,[-10]
-10.0,"[TCP:ack:2703611581]-tamper{TCP:options-timestamp:replace:3033885650}(fragment{tcp:45:False},)-|",1,[-10]
-10.0,[TCP:seq:3796212453]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-nop::0]-drop-|,1,[-10]
-10.0,"[TCP:options-timestamp:3019692072:1]-duplicate(fragment{tcp:-1:True}(duplicate,),fragment{tcp:-1:True})-|",1,[-10]
-10.0,[TCP:dport:9913]-duplicate-|,1,[-10]
-10.0,"[TCP:chksum:14955]-fragment{tcp:-1:True}(duplicate(,tamper{TCP:options-uto:replace:47}),)-|",1,[-10]
-10.0,"[TCP:sport:57106]-fragment{tcp:-1:False}(,tamper{TCP:options-uto:replace:143})-|",1,[-10]
-10.0,"[TCP:chksum:54917]-tamper{TCP:options-timestamp:replace:1096021709}(tamper{TCP:options-wscale:replace:48}(tamper{TCP:options-altchksum:replace:164},),)-|",1,[-10]
-10.0,"[TCP:sport:13398:4]-duplicate(drop,)-|",1,[-10]
-10.0,"[TCP:reserved:7]-duplicate(,tamper{TCP:options-md5header:replace:59869fbefb3ebe0a5de9d58a8cc7aaf4})-|",1,[-10]
-10.0,"[TCP:dataofs:2]-duplicate(,fragment{tcp:34:False:17})-|",1,[-10]
-10.0,"[TCP:ack:2770116010]-duplicate(tamper{TCP:options-sack:corrupt},tamper{TCP:options-wscale:corrupt})-|",1,[-10]
-10.0,"[TCP:load:]-duplicate(,tamper{TCP:flags:corrupt})-|",1,[-10]
-10.0,"[TCP:options-uto:176]-tamper{TCP:ack:replace:1259246565}(tamper{TCP:window:corrupt},)-|",1,[-10]
-10.0,"[TCP:chksum:42194]-fragment{tcp:-1:False}(tamper{TCP:seq:corrupt},duplicate)-|",1,[-10]
-10.0,[TCP:urgptr:36815:4]-tamper{TCP:load:replace:8owa8m8st2}-|,1,[-10]
-10.0,"[TCP:options-md5header:7d752a0e83aee548411cb6a6f78bd526]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,[TCP:options-wscale:22:0]-duplicate-|,1,[-10]
-10.0,[TCP:flags:FRAUC]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-mss:44035]-tamper{TCP:ack:replace:1048159685}-|,1,[-10]
-10.0,[TCP:options-timestamp:2581525596]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-wscale:103]-duplicate(tamper{TCP:options-altchksumopt:corrupt},duplicate)-|",1,[-10]
-10.0,[TCP:options-altchksum:21]-fragment{tcp:-1:True}-|,1,[-10]
