Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sack::2]-drop-|,1,[-1000]
-1000.0,[TCP:options-eol::1]-drop-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:36177}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok::2]-tamper{TCP:flags:replace:F}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-sackok::0]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:replace:106}(drop,)-|",1,[-1000]
-1000.0,[TCP:reserved:0]-|,1,[-1000]
-1000.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(drop,drop)-|[TCP:options-md5header:8f6468fe49686ebba133ad0f1d60cfe5]-tamper{TCP:options-md5header:corrupt}-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:reserved:corrupt}(drop,),drop)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|[TCP:options-timestamp:1610435181]-fragment{tcp:-1:True}-|,1,[-1000]
-1000.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:dataofs:corrupt}(drop,),drop)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|[TCP:options-wscale:127]-fragment{tcp:-1:False}-|,1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|[TCP:dataofs:5]-duplicate-|,1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|[TCP:dataofs:11]-tamper{TCP:dport:corrupt}-|,1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|[TCP:options-wscale:103]-duplicate-|,1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|[TCP:options-mss:16654]-tamper{TCP:chksum:corrupt}-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:urgptr:19143]-duplicate-|,1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|[TCP:options-altchksum:36]-fragment{tcp:-1:False}-|,1,[-1000]
