Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-altchksumopt::3]-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-drop-|[TCP:options-altchksum:215]-duplicate-|,1,[-1000]
-1000.0,"[TCP:options-altchksum:107]-fragment{tcp:-1:True}(,duplicate)-|[TCP:options-altchksumopt:]-drop-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:83}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:83}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:urgptr:replace:3708}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-duplicate(drop,tamper{TCP:options-altchksum:replace:83}(drop,))-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:83}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-sackok:]-drop-|,1,[-1000]
-1000.0,[TCP:options-nop:]-drop-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:replace:38}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-uto:112]-duplicate-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,[TCP:options-eol:]-|[TCP:options-mss:27982]-tamper{TCP:options-wscale:replace:58}-|,1,[-1000]
-20.0,[TCP:ack:400569770]-drop-|[TCP:flags:A]-duplicate-|,1,[-20]
-20.0,"[TCP:seq:746620017]-tamper{TCP:urgptr:replace:12349}(fragment{tcp:-1:False},)-|[TCP:options-md5header:9b995a8d4b793671096524146e3ab8e6:0]-duplicate-|",1,[-20]
-20.0,"[TCP:reserved:4:4]-fragment{tcp:-1:False}(,duplicate)-|[TCP:options-timestamp:3637369138]-tamper{TCP:options-timestamp:corrupt}-|",1,[-20]
-20.0,"[TCP:options-uto:51:4]-duplicate(tamper{TCP:options-sack:corrupt},)-|[TCP:reserved:5]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,[TCP:window:170]-drop-|[TCP:options-timestamp:1399957264]-tamper{TCP:ack:corrupt}-|,1,[-20]
-20.0,"[TCP:urgptr:2030]-fragment{tcp:-1:True}(duplicate,)-|[TCP:options-uto:142]-duplicate-|",1,[-20]
-20.0,"[TCP:reserved:7]-tamper{TCP:urgptr:replace:22679}(tamper{TCP:options-altchksumopt:replace:},)-|[TCP:dataofs:6:2]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:options-timestamp:4003018906]-tamper{TCP:options-altchksum:replace:36}(drop,)-|[TCP:options-altchksum:157]-tamper{TCP:options-sackok:corrupt}-|",1,[-20]
-20.0,"[TCP:dport:62017]-fragment{tcp:-1:False}(,tamper{TCP:dataofs:replace:7})-|[TCP:reserved:1]-tamper{TCP:dport:replace:55192}-|",1,[-20]
-20.0,[TCP:options-md5header:380c2e38eec75b5f5f7a4a23f8326c7a]-drop-|[TCP:urgptr:18499:4]-duplicate-|,1,[-20]
-20.0,[TCP:options-altchksum:83:2]-|[TCP:ack:2134037093]-duplicate-|,1,[-20]
-20.0,[TCP:chksum:16646]-|[TCP:ack:1708230592]-tamper{TCP:window:corrupt}-|,1,[-20]
-20.0,[TCP:options-mss:8893]-|[TCP:seq:2617269718]-fragment{tcp:-1:False}-|,1,[-20]
-20.0,[TCP:ack:1925896469:4]-|[TCP:options-timestamp:2036303625]-tamper{TCP:load:corrupt}-|,1,[-20]
-20.0,[TCP:seq:3814769843]-|[TCP:urgptr:16288]-fragment{tcp:-1:True}-|,1,[-20]
-20.0,[TCP:urgptr:40949]-|[TCP:load:__HTTP_REQUEST__]-duplicate-|,1,[-20]
-20.0,[TCP:urgptr:40949]-|[TCP:seq:459686175]-drop-|,1,[-20]
-10.0,[TCP:dataofs:15]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:window:40]-duplicate(duplicate(tamper{TCP:options-eol:corrupt},),drop)-|",1,[-10]
-10.0,[TCP:options-altchksum:251]-drop-|,1,[-10]
-10.0,[TCP:options-altchksum:219]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,"[TCP:options-md5header:f285b78b4c5253ee5e1e01cae88c0eb7:2]-fragment{tcp:-1:True:5}(tamper{TCP:options-uto:corrupt},)-|",1,[-10]
-10.0,[TCP:dataofs:14:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:dport:65008:2]-fragment{ip:-1:False:5}(,fragment{tcp:-1:True})-|",1,[-10]
-10.0,[TCP:urgptr:39012]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:urgptr:9880]-tamper{TCP:sport:replace:17311}(tamper{TCP:urgptr:corrupt},)-|",1,[-10]
-10.0,"[TCP:flags:]-tamper{TCP:reserved:replace:6}(fragment{tcp:-1:True}(drop,),)-|",1,[-10]
-10.0,"[TCP:options-altchksum:48]-fragment{tcp:-1:True}(,duplicate)-|",1,[-10]
-10.0,"[TCP:chksum:15277]-duplicate(,tamper{TCP:options-wscale:corrupt})-|",1,[-10]
-10.0,[TCP:chksum:25628]-duplicate-|,1,[-10]
-10.0,[TCP:options-md5header:bbb855c1f964aefe03c151db3c9f33be]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:sport:17358]-drop-|,1,[-10]
-10.0,"[TCP:options-uto:234]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-nop:]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:sport:34740]-tamper{TCP:reserved:replace:6}(duplicate(duplicate,),)-|",1,[-10]
-10.0,"[TCP:options-wscale:140]-duplicate(tamper{TCP:options-altchksum:replace:116},tamper{TCP:options-mss:replace:49247})-|",1,[-10]
-10.0,[TCP:dataofs:12]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol::0]-drop-|,1,[-10]
-10.0,"[TCP:options-mss:57838:4]-duplicate(duplicate(tamper{TCP:chksum:replace:60117},),)-|",1,[-10]
-10.0,[TCP:dport:61282]-fragment{tcp:-1:False}-|,1,[-10]
