Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:reserved:0]-|,1,[-1000]
-1000.0,[TCP:options-sack:]-drop-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|,1,[-1000]
-1000.0,"[TCP:options-sackok::0]-fragment{tcp:13:True}(fragment{tcp:-1:False},)-|[TCP:options-sackok:]-|",1,[-1000]
-1000.0,[TCP:reserved:0]-drop-|,1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:load:replace:}(tamper{TCP:seq:corrupt}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:FA}(fragment{tcp:39:False}(tamper{TCP:options-eol:corrupt}(drop,),drop),)-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:FA}(tamper{TCP:flags:replace:FA}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:FA}(fragment{tcp:39:False}(drop,drop),)-|[TCP:ack:2649655388]-tamper{TCP:options-uto:corrupt}-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:flags:replace:FA}(drop,)-|[TCP:ack:2796645512]-duplicate-|",1,[-1000]
-20.0,[TCP:options-altchksumopt::0]-drop-|[TCP:options-timestamp:2330774849]-tamper{TCP:options-wscale:corrupt}-|,1,[-20]
-19.669,"[TCP:window:90]-tamper{TCP:dport:replace:41332}(tamper{TCP:chksum:replace:11879},)-|[TCP:options-timestamp:3657000653]-fragment{tcp:-1:True}-|",1,[-19.669]
-19.337,"[TCP:options-wscale:179]-tamper{TCP:options-nop:replace:}(tamper{TCP:seq:corrupt},)-|[TCP:urgptr:45448:3]-tamper{TCP:chksum:replace:57245}-|",1,[-19.337]
-19.337,"[TCP:reserved:3]-duplicate(duplicate,)-|[TCP:options-altchksumopt::0]-duplicate-|",1,[-19.337]
-19.337,"[TCP:options-sack::0]-duplicate(tamper{TCP:window:replace:160},)-|[TCP:seq:2341449717]-tamper{TCP:ack:replace:2560327450}-|",1,[-19.337]
-19.337,"[TCP:ack:1307577893]-tamper{TCP:options-eol:replace:}(duplicate,)-|[TCP:ack:2790504016]-tamper{TCP:dataofs:replace:1}-|",1,[-19.337]
-19.337,"[TCP:options-wscale:200]-tamper{TCP:dataofs:replace:2}(duplicate,)-|[TCP:options-uto:37]-duplicate-|",1,[-19.337]
-19.337,"[TCP:dport:9639]-tamper{TCP:chksum:corrupt}(duplicate,)-|[TCP:urgptr:19006]-duplicate-|",1,[-19.337]
-19.337,"[TCP:options-md5header:be56083b581f27b7b976ae2fa807716d]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-altchksum:replace:192},)-|[TCP:dataofs:2]-duplicate-|",1,[-19.337]
-19.337,"[TCP:window:70]-fragment{tcp:-1:True}(tamper{TCP:options-timestamp:replace:215921025},)-|[TCP:options-timestamp:2436351590]-tamper{TCP:ack:replace:2826970732}-|",1,[-19.337]
-19.337,"[TCP:sport:13081]-tamper{TCP:window:corrupt}(tamper{TCP:options-md5header:corrupt},)-|[TCP:flags:FA]-duplicate-|",1,[-19.337]
-19.337,"[TCP:dport:9177]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|[TCP:options-wscale:161]-tamper{TCP:options-eol:corrupt}-|",1,[-19.337]
-19.337,"[TCP:options-timestamp:2527912982]-duplicate(duplicate,)-|[TCP:ack:1697634333]-duplicate-|",1,[-19.337]
-19.337,"[TCP:options-mss:33235]-fragment{tcp:-1:True}(,fragment{tcp:-1:True})-|[TCP:chksum:26878]-fragment{tcp:-1:True}-|",1,[-19.337]
-19.337,"[TCP:sport:27995]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:sport:15048:4]-fragment{tcp:-1:False}-|",1,[-19.337]
-19.337,[TCP:chksum:27863:0]-|[TCP:reserved:5:1]-duplicate-|,1,[-19.337]
-10.0,"[TCP:options-mss:24967]-duplicate(duplicate,fragment{tcp:-1:False})-|",1,[-10]
-9.669,"[TCP:options-altchksum:34]-fragment{tcp:-1:False}(drop,)-|",1,[-9.669]
-9.669,[TCP:window:50:4]-duplicate-|,1,[-9.669]
-9.669,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-sackok:replace:}(tamper{TCP:ack:corrupt},),)-|[TCP:options-sack::0]-tamper{TCP:flags:replace:PACN}-|",1,[-9.669]
-9.561,[TCP:flags:A]-drop-|[TCP:options-altchksum:14:3]-fragment{tcp:-1:False}-|,1,[-9.561]
-9.468,[TCP:dataofs:10]-|[TCP:options-nop::0]-duplicate-|,1,[-9.468]
-9.368,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-nop:replace:}(duplicate(,tamper{TCP:seq:replace:3502925716}),),)-|[TCP:options-altchksum:148]-duplicate-|",1,[-9.368]
-9.341,"[TCP:flags:PA:2]-tamper{TCP:urgptr:replace:52365}(duplicate,)-|[TCP:chksum:56700]-tamper{TCP:options-altchksum:corrupt}-|",1,[-9.341]
-9.337,"[TCP:options-timestamp:136027367]-fragment{tcp:-1:False}(,tamper{TCP:options-sack:corrupt})-|",1,[-9.337]
-9.337,"[TCP:ack:1622137262:4]-duplicate(duplicate,)-|",1,[-9.337]
-9.337,"[TCP:flags:R:3]-duplicate(tamper{TCP:window:replace:70}(fragment{ip:25:False:12},),)-|",1,[-9.337]
-9.337,"[TCP:options-uto:122]-fragment{tcp:-1:False}(tamper{TCP:dport:corrupt},)-|",1,[-9.337]
-9.337,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:dataofs:corrupt}(duplicate(,duplicate),)-|",1,[-9.337]
-9.337,"[TCP:ack:2781817973]-tamper{TCP:load:corrupt}(tamper{TCP:options-nop:replace:},)-|",1,[-9.337]
-9.337,"[TCP:options-timestamp:2676420791]-tamper{TCP:ack:corrupt}(duplicate(,tamper{TCP:options-timestamp:corrupt}),)-|",1,[-9.337]
-9.337,"[TCP:options-altchksum:216]-tamper{TCP:ack:replace:972276583}(tamper{TCP:dataofs:corrupt}(duplicate,),)-|",1,[-9.337]
-9.337,"[TCP:options-uto:35]-duplicate(fragment{tcp:-1:False},tamper{TCP:options-uto:corrupt})-|",1,[-9.337]
-9.337,"[TCP:reserved:5]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:False},)-|",1,[-9.337]
-9.337,[TCP:options-md5header:f6f22a5985b2365bf01461a87959d68c]-tamper{TCP:options-timestamp:corrupt}-|,1,[-9.337]
-9.337,"[TCP:chksum:55465:4]-tamper{TCP:options-sackok:replace:}(tamper{TCP:sport:replace:25297},)-|",1,[-9.337]
-9.337,"[TCP:window:90]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",1,[-9.337]
-9.337,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-altchksum:replace:101}(drop,)-|",1,[-9.337]
-9.337,[TCP:ack:1842989603]-tamper{TCP:chksum:corrupt}-|,1,[-9.337]
-9.337,[TCP:load:__DNS_REQUEST__]-fragment{tcp:-1:False}-|,1,[-9.337]
-9.337,"[TCP:sport:46776]-duplicate(,fragment{tcp:-1:False})-|",1,[-9.337]
-9.337,[TCP:options-altchksumopt::0]-tamper{TCP:reserved:replace:5}-|,1,[-9.337]
-9.337,[TCP:options-altchksum:31]-tamper{TCP:options-md5header:replace:ec113852a01160c7d758d4a0d6f44a7d}-|,1,[-9.337]
-9.337,"[TCP:seq:1133249128:4]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[-9.337]
-9.337,[TCP:options-timestamp:2953062656]-fragment{tcp:-1:False}-|,1,[-9.337]
-9.337,[TCP:chksum:31000]-tamper{TCP:dport:replace:21056}-|,1,[-9.337]
-9.337,"[TCP:options-uto:30]-fragment{tcp:10:True:24}(,tamper{TCP:ack:replace:2512877673})-|",1,[-9.337]
-9.337,[TCP:window:180]-drop-|,1,[-9.337]
-9.337,[TCP:sport:57518]-duplicate-|,1,[-9.337]
-9.337,"[TCP:sport:15356:0]-duplicate(fragment{tcp:-1:True},)-|",1,[-9.337]
-9.337,[TCP:options-md5header:d335e73407e0812c39b605c080738cdd]-fragment{tcp:-1:False}-|,1,[-9.337]
-9.337,[TCP:options-mss:29420]-fragment{tcp:-1:False}-|,1,[-9.337]
-9.337,"[TCP:reserved:6]-duplicate(fragment{tcp:-1:False}(,duplicate),)-|",1,[-9.337]
-9.337,"[TCP:chksum:12023]-tamper{TCP:dport:replace:16085}(drop,)-|",1,[-9.337]
-9.337,"[TCP:reserved:1]-tamper{TCP:options-md5header:corrupt}(drop,)-|",1,[-9.337]
-9.337,"[TCP:options-altchksum:148]-tamper{TCP:options-timestamp:replace:3616506453}(drop,)-|",1,[-9.337]
-9.337,[TCP:dport:43295]-duplicate-|,1,[-9.337]
-9.337,[TCP:options-altchksum:106]-tamper{TCP:reserved:corrupt}-|,1,[-9.337]
-9.337,"[TCP:reserved:3]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True}(drop,),)-|",1,[-9.337]
-9.337,[TCP:ack:1539893728]-fragment{tcp:-1:True}-|,1,[-9.337]
-9.337,[TCP:flags:P]-duplicate-|,1,[-9.337]
-9.337,[TCP:chksum:40137]-drop-|,1,[-9.337]
-9.337,[TCP:sport:23032]-drop-|,1,[-9.337]
-9.337,"[TCP:options-mss:23689:0]-fragment{tcp:-1:False}(,duplicate)-|",1,[-9.337]
-9.337,[TCP:options-mss:50513:1]-duplicate-|,1,[-9.337]
-9.337,"[TCP:seq:3200993349]-duplicate(,tamper{TCP:seq:corrupt})-|",1,[-9.337]
-9.337,"[TCP:seq:1105881758]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-md5header:replace:53b715729528daa69b148a6919d711f8},)-|",1,[-9.337]
-9.337,[TCP:options-altchksum:250]-tamper{TCP:options-sack:replace:}-|,1,[-9.337]
-9.337,"[TCP:options-mss:17531:3]-fragment{tcp:-1:False}(drop,)-|",1,[-9.337]
-9.337,"[TCP:options-wscale:85]-tamper{TCP:dataofs:replace:3}(fragment{tcp:38:True},)-|",1,[-9.337]
-9.337,"[TCP:options-altchksum:180]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:corrupt}(drop,),)-|",1,[-9.337]
