Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop:]-drop-|,1,[-1000]
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:71}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-duplicate(drop,drop)-|",1,[-1000]
-1000.0,[TCP:options-eol::1]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:3879257949}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-sack::1]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:options-altchksumopt::0]-|,1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:options-altchksumopt::0]-tamper{TCP:options-nop:replace:}-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt::0]-|[TCP:options-sackok:]-|,1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:seq:1490248940]-duplicate-|,1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:options-uto:111]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:flags:corrupt}(drop,),)-|",1,[-1000]
-1000.0,[TCP:options-wscale:193]-drop-|[TCP:options-altchksumopt::1]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-|[TCP:options-altchksumopt::0]-duplicate-|[TCP:sport:47613:0]-tamper{TCP:reserved:replace:2}(tamper{TCP:load:corrupt},)-|",1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:options-altchksumopt::0]-tamper{TCP:options-mss:corrupt}-|[TCP:sport:47613:0]-|,1,[-1000]
-1000.0,[TCP:options-sack:]-drop-|[TCP:options-sack:]-|,1,[-1000]
-1000.0,"[TCP:reserved:0]-tamper{TCP:options-md5header:replace:cf91caa3624d384393168e807ccdcd04}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sack:]-|[TCP:options-altchksumopt::0]-duplicate(,duplicate(duplicate,))-|[TCP:options-altchksum:121]-tamper{TCP:options-mss:replace:30257}(fragment{tcp:-1:False},)-|",1,[-1000]
-1000.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(,tamper{TCP:urgptr:corrupt})-|[TCP:options-sackok:]-tamper{TCP:reserved:replace:3}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:1290000105}(drop,)-|",1,[-1000]
-20.0,"[TCP:urgptr:55341]-tamper{TCP:options-uto:replace:34}(tamper{TCP:options-mss:replace:34832},)-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:dport:replace:38138}-|",1,[-20]
-20.0,"[TCP:urgptr:6183]-duplicate(duplicate,)-|[TCP:dport:43567]-duplicate-|",1,[-20]
-20.0,"[TCP:seq:1670708682]-tamper{TCP:sport:replace:4161}(duplicate,)-|[TCP:urgptr:9919]-tamper{TCP:flags:replace:FACN}-|",1,[-20]
-20.0,"[TCP:options-uto:28]-fragment{tcp:-1:True}(tamper{TCP:options-mss:corrupt},)-|[TCP:options-altchksum:45]-tamper{TCP:load:corrupt}-|",1,[-20]
-20.0,"[TCP:seq:1580562764:1]-duplicate(duplicate,)-|[TCP:ack:2062758464]-duplicate-|",1,[-20]
