Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-eol:]-drop-|,1,[-1000]
-1000.0,[TCP:options-sackok::2]-|,1,[-1000]
-1000.0,[TCP:options-altchksumopt::1]-drop-|,1,[-1000]
-1000.0,[TCP:options-nop::2]-drop-|,1,[-1000]
-1000.0,[TCP:options-nop::1]-|,1,[-1000]
-1000.0,"[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-altchksum:corrupt}(drop,),)-|",1,[-1000]
-1000.0,[TCP:flags:PA]-|,1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-altchksumopt::0]-duplicate(tamper{TCP:chksum:corrupt},duplicate)-|[TCP:options-nop::2]-|",1,[-1000]
-1000.0,[TCP:options-sackok:]-|[TCP:options-sack:]-|,1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-uto:replace:61}(drop,),)-|",1,[-1000]
-1000.0,[TCP:options-eol::0]-|,1,[-1000]
-1000.0,[TCP:options-sack:]-|[TCP:flags:FRPC]-tamper{TCP:options-nop:replace:}-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-altchksumopt::0]-duplicate-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:sport:29199:1]-fragment{ip:34:True}-|,1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-altchksum:98]-fragment{tcp:-1:False}-|,1,[-1000]
-1000.0,"[TCP:options-sackok::0]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-timestamp:replace:1811944913}(fragment{tcp:56:True:24}(fragment{tcp:-1:True},),),)-|[TCP:options-eol:]-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-timestamp:replace:322382832}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-sackok::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:ack:replace:2324751660}(fragment{tcp:12:True:6}(fragment{tcp:-1:True},),),)-|[TCP:options-sack:]-|",1,[-1000]
-1000.0,"[TCP:options-sackok::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-timestamp:replace:1811944913}(fragment{tcp:7:True:30},),)-|[TCP:options-eol:]-|",1,[-1000]
-1000.0,"[TCP:options-sackok::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-timestamp:replace:1811944913}(fragment{tcp:-1:False},),)-|[TCP:options-eol:]-|",1,[-1000]
-1000.0,[TCP:options-altchksumopt:]-|[TCP:options-nop:]-|,1,[-1000]
-1000.0,[TCP:options-sackok::0]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-eol:]-|,1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:flags:corrupt}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-sackok::0]-fragment{tcp:5:True}(fragment{tcp:-1:True:17},tamper{TCP:chksum:replace:42433})-|[TCP:options-sackok:]-|",1,[-1000]
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:replace:460}(drop,)-|",1,[-1000]
-1000.0,"[TCP:options-nop:]-tamper{TCP:flags:corrupt}(tamper{TCP:reserved:corrupt}(drop,),)-|",1,[-1000]
-1000.0,"[TCP:options-sackok::0]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:9:True}(,drop),)-|[TCP:options-sackok:]-|",1,[-1000]
-1000.0,"[TCP:options-eol:]-tamper{TCP:chksum:corrupt}(drop,)-|",1,[-1000]
-1000.0,[TCP:options-nop:]-|[TCP:options-eol:]-|,1,[-1000]
-20.0,"[TCP:sport:23037]-tamper{TCP:seq:replace:2483383591}(fragment{tcp:-1:True},)-|[TCP:window:30]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:urgptr:64487]-fragment{tcp:-1:True}(tamper{TCP:options-altchksum:replace:25},)-|[TCP:sport:10651]-duplicate-|",1,[-20]
-20.0,[TCP:flags:FREN]-drop-|[TCP:options-wscale:64]-duplicate-|,1,[-20]
-20.0,"[TCP:options-wscale:178:4]-duplicate(tamper{TCP:options-uto:corrupt},)-|[TCP:options-uto:132]-duplicate-|",1,[-20]
-20.0,"[TCP:options-mss:35051]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:urgptr:corrupt},)-|[TCP:options-wscale:72]-duplicate-|",1,[-20]
-20.0,[TCP:options-md5header:3cf0a217d037f6efd3f7c71980ac541c]-fragment{tcp:-1:True}-|[TCP:load:__HTTP_REQUEST__]-duplicate-|,1,[-20]
-20.0,"[TCP:options-md5header:057bee8de93a8820b2449a52f3734846]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:False},)-|[TCP:load:zaoanjs4xs]-tamper{TCP:ack:corrupt}-|",1,[-20]
-20.0,"[TCP:sport:55793]-duplicate(duplicate,)-|[TCP:load::1]-tamper{TCP:options-nop:corrupt}-|",1,[-20]
-20.0,"[TCP:options-timestamp:1980014199]-duplicate(duplicate,)-|[TCP:urgptr:19733]-drop-|",1,[-20]
-20.0,"[TCP:load:__HTTP_REQUEST__]-duplicate(duplicate,)-|[TCP:options-mss:7511]-duplicate-|",1,[-20]
-20.0,"[TCP:options-mss:197]-fragment{tcp:-1:True}(,tamper{TCP:dataofs:corrupt})-|[TCP:options-mss:26892]-fragment{tcp:-1:False}-|",1,[-20]
-20.0,"[TCP:options-wscale:231]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True},)-|[TCP:seq:3546885583]-tamper{TCP:options-wscale:corrupt}-|",1,[-20]
-20.0,[TCP:load:oosjc8667s]-|[TCP:dport:6185]-tamper{TCP:seq:replace:324524726}-|,1,[-20]
-20.0,[TCP:options-md5header:07a0da4efcb7cb9ef9b285a97e88084a]-|[TCP:flags:FSPAECN]-duplicate-|,1,[-20]
-20.0,[TCP:load:bms0t3a8v3]-tamper{TCP:reserved:replace:0}-|[TCP:ack:3131087865]-tamper{TCP:options-eol:corrupt}-|,1,[-20]
-20.0,[TCP:reserved:3:2]-|[TCP:ack:1279943589]-drop-|,1,[-20]
-10.0,"[TCP:window:30]-tamper{TCP:options-uto:corrupt}(tamper{TCP:urgptr:corrupt},)-|",1,[-10]
-10.0,[TCP:options-mss:51231]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:203f17f3efe1a0813b8e1fcb84b722ed]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-md5header:911bdad3fae70f1c6aa7700e16f8bb28]-fragment{tcp:-1:True}(tamper{TCP:seq:replace:2819107580},)-|",1,[-10]
-10.0,"[TCP:urgptr:33896:4]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:options-uto:92]-drop-|,1,[-10]
-10.0,"[TCP:load:]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:False:5},)-|",1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:-1:False}-|,1,[-10]
