Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,"[TCP:reserved:0]-tamper{TCP:options-mss:replace:61009}(drop,)-|[TCP:flags:FSPAUC]-duplicate-|",1,['-1000']
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:171}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-altchksumopt:]-|[TCP:ack:2989413451:2]-tamper{TCP:options-nop:replace:}-|,1,['-1000']
-1000.0,[TCP:load::0]-tamper{TCP:dport:replace:3820}-|[TCP:options-sack:]-|,1,['-1000']
-1000.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-sack:]-tamper{TCP:ack:corrupt}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:191}(drop,)-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:42716}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-md5header:replace:93729e2155fd6558ea338a8db3c8759e}(drop,),),)-|",1,['-1000']
-1000.0,[TCP:options-sack:]-drop-|[TCP:ack:3445339550:0]-duplicate-|,1,['-1000']
-1000.0,[TCP:options-nop:]-|[TCP:options-wscale:218]-duplicate-|,1,['-1000']
-1000.0,[TCP:options-sack:]-|[TCP:options-nop::0]-duplicate-|,1,['-1000']
-1000.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:replace:ae78d8eac0a5a3037b1f7c2f81f24ea2}(tamper{TCP:window:corrupt}(drop,),)-|[TCP:options-nop:]-|",1,['-1000']
-1000.0,[TCP:options-uto:217]-duplicate-|[TCP:options-sackok:]-|,1,['-1000']
-1000.0,"[TCP:options-nop:]-tamper{TCP:ack:corrupt}(tamper{TCP:sport:corrupt}(drop,),)-|",1,['-1000']
-1000.0,[TCP:options-sack:]-|[TCP:sport:45864]-tamper{TCP:reserved:replace:1}-|,1,['-1000']
-1000.0,[TCP:options-eol:]-|[TCP:options-uto:178]-tamper{TCP:options-sackok:corrupt}-|,1,['-1000']
-1000.0,[TCP:options-eol::0]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-altchksumopt:]-drop-|,1,['-1000']
-1000.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(drop,)-|",1,['-1000']
-1000.0,[TCP:flags:S]-|[TCP:options-eol:]-|,1,['-1000']
-1000.0,"[TCP:options-sack:]-|[TCP:options-wscale:109]-duplicate(,tamper{TCP:load:corrupt})-|",1,['-1000']
-1000.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}(drop,)-|",1,['-1000']
-1000.0,[TCP:options-nop:]-|[TCP:options-eol:]-|,1,['-1000']
-20.0,"[TCP:window:10:4]-fragment{tcp:-1:False}(duplicate,)-|[TCP:options-mss:37250]-duplicate-|",1,['-20']
